id,title,product_id,engagement_id,severity_num,cvss_score,age_days,has_cve,has_cwe,tags_count,is_false_positive,is_active,severity_x_active,product_fp_rate,cvss_severity_gap,composite_risk,days_to_fix,fixed_in_30d
315,Sec-Fetch-Dest Header Is Missing,4,2,0,0.0,5,0,1,0,0,0,0,0.0031,0.0,0.006666666666666666,0,1
316,Sec-Fetch-Mode Header Is Missing,4,2,0,0.0,5,0,1,0,0,0,0,0.0031,0.0,0.006666666666666666,0,1
317,Sec-Fetch-Site Header Is Missing,4,2,0,0.0,5,0,1,0,0,0,0,0.0031,0.0,0.006666666666666666,0,1
318,Sec-Fetch-User Header Is Missing,4,2,0,0.0,5,0,1,0,0,0,0,0.0031,0.0,0.006666666666666666,0,1
319,Storable and Cacheable Content,4,2,0,0.0,5,0,1,0,0,1,0,0.0031,0.0,0.006666666666666666,0,1
320,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
321,Missing-Helmet-Security,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
322,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
323,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
324,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
325,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
326,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
327,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
328,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
329,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
330,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
331,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
332,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
333,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
334,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
335,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
336,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
337,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
338,XSS-Stored-Db-to-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
339,File-Upload-No-Validation,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
340,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
341,SQL-Injection-Direct-Db,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
342,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
343,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
344,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
345,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
346,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
347,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
348,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
349,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
350,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
351,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
352,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
353,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
354,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
355,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
356,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
357,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
358,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
359,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
360,SQL-Injection-All-Forms,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
361,JWT-No-Verify-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
362,Info-Disclosure-Stack-Trace,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
363,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
364,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
365,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
366,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
367,File-Upload-No-Validation,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
368,File-Upload-No-Mime-Check,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
369,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
370,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
371,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
372,File-Upload-No-Validation,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
373,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
374,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
375,XSS-Reflected-HTML,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
376,File-Upload-No-Mime-Check,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
377,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
378,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
379,JWT-No-Verify-Danger,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
380,Info-Disclosure-Env-Vars,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
381,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
382,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
383,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
384,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
385,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
386,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
387,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
388,No-Console-Error-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
389,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
390,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
391,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
392,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
393,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
394,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
395,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
396,Password-in-Cleartext-Comparison,4,2,3,0.0,0,0,1,0,0,1,3,0.0031,3.0,0.9,0,1
397,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
398,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
399,No-Console-Log-Prod,4,2,2,0.0,0,0,1,0,0,1,2,0.0031,2.0,0.6,0,1
400,webpack@1.0.0: Directory Traversal,4,2,3,7.5,0,0,1,2,0,1,3,0.0031,0.0,1.54,0,1
401,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,3,7.1,0,0,1,2,0,1,3,0.0031,0.16,1.508,0,1
402,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,0,0,1,1,0,1,2,0.0031,0.6,0.9,0,1
403,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,0,0,1,1,0,1,2,0.0031,0.6,0.9,0,1
404,Storable and Cacheable Content,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
405,CORS Header,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
406,Sec-Fetch-Dest Header Is Missing,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
407,Sec-Fetch-Mode Header Is Missing,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
408,Sec-Fetch-Site Header Is Missing,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
409,Sec-Fetch-User Header Is Missing,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
410,Storable and Cacheable Content,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
411,User Agent Fuzzer,4,2,0,0.0,0,0,1,0,0,1,0,0.0031,0.0,0.0,0,1
