id,title,product_id,engagement_id,severity_num,cvss_score,age_days,has_cve,has_cwe,tags_count,is_false_positive,is_active,tag_urgent,tag_in_production,tag_sensitive,tag_external,severity_x_active,product_fp_rate,cvss_severity_gap,cvss_x_severity,cvss_x_has_cve,severity_x_urgent,age_x_cvss,cvss_score_norm,severity_norm,age_days_norm,tags_count_norm,cvss_severity_gap_norm,composite_risk,risk_score,risk_class,days_to_fix
172,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
173,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
174,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
175,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
176,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
177,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
178,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
179,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
180,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
181,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
182,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
183,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
184,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
185,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
186,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
187,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
188,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
189,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
190,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,2,5.0,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,10.0,0.0,0,60.0,0.5747,0.5,1.0,0.5,0.0,5.381,5.381,2,0
191,webpack@1.0.0: Code Injection,4,2,3,6.8,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.28,20.4,0.0,0,78.0,0.7816,0.75,1.0,0.5,0.0933,7.713,7.713,3,0
192,webpack@1.0.0: Prototype Pollution,4,2,2,6.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.6,13.0,0.0,0,78.0,0.7471,0.5,1.0,0.5,0.2,5.956,5.956,2,0
193,webpack@1.0.0: Directory Traversal,4,2,3,7.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,22.5,0.0,0,78.0,0.8621,0.75,1.0,0.5,0.0,7.981,7.981,3,0
194,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,3,7.1,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.16,21.299999999999997,0.0,0,78.0,0.8161,0.75,1.0,0.5,0.0533,7.827,7.827,3,0
195,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
196,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
240,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,2,5.0,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,10.0,0.0,0,60.0,0.5747,0.5,1.0,0.5,0.0,5.381,5.381,2,0
241,webpack@1.0.0: Code Injection,4,2,3,6.8,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.28,20.4,0.0,0,78.0,0.7816,0.75,1.0,0.5,0.0933,7.713,7.713,3,0
242,webpack@1.0.0: Prototype Pollution,4,2,2,6.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.6,13.0,0.0,0,78.0,0.7471,0.5,1.0,0.5,0.2,5.956,5.956,2,0
243,webpack@1.0.0: Directory Traversal,4,2,3,7.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,22.5,0.0,0,78.0,0.8621,0.75,1.0,0.5,0.0,7.981,7.981,3,0
244,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,3,7.1,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.16,21.299999999999997,0.0,0,78.0,0.8161,0.75,1.0,0.5,0.0533,7.827,7.827,3,0
245,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
246,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
247,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
248,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
249,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
250,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
251,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
252,Path-Traversal,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
253,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
254,XSS-Reflected-Basic,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
255,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
256,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
257,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
258,XSS-Reflected-Basic,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
259,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
260,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
261,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
262,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
263,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
264,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
265,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
266,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
267,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
268,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
269,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
270,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
271,XSS-Reflected-Basic,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
272,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
273,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
274,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
275,XSS-Reflected-Basic,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
276,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
277,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
278,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
279,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
280,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
281,SQL-Injection-Template,4,2,3,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,1.0,0.0,1.0,4.998,4.998,2,0
282,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
283,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
284,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
285,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
286,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
287,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
288,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
289,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
290,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
291,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
292,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
293,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
294,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
295,No-Console-Log,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
296,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,2,5.0,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,10.0,0.0,0,60.0,0.5747,0.5,1.0,0.5,0.0,5.381,5.381,2,0
297,webpack@1.0.0: Code Injection,4,2,3,6.8,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.28,20.4,0.0,0,78.0,0.7816,0.75,1.0,0.5,0.0933,7.713,7.713,3,0
298,webpack@1.0.0: Prototype Pollution,4,2,2,6.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.6,13.0,0.0,0,78.0,0.7471,0.5,1.0,0.5,0.2,5.956,5.956,2,0
299,webpack@1.0.0: Directory Traversal,4,2,3,7.5,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.0,22.5,0.0,0,78.0,0.8621,0.75,1.0,0.5,0.0,7.981,7.981,3,0
300,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),4,2,3,7.1,12,0,1,2,0,0,0,0,0,0,0,0.0008,0.16,21.299999999999997,0.0,0,78.0,0.8161,0.75,1.0,0.5,0.0533,7.827,7.827,3,0
301,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
302,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,4,2,2,3.5,12,0,1,1,0,0,0,0,0,0,0,0.0008,0.6,7.0,0.0,0,42.0,0.4023,0.5,1.0,0.25,0.2,4.752,4.752,2,0
303,Cross-Domain Misconfiguration,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
304,Storable and Cacheable Content,4,2,0,0.0,12,0,1,0,0,1,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
305,Insufficient Site Isolation Against Spectre Vulnerability,4,2,1,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,1.0,0.0,0.3333,1.715,1.715,0,0
306,Strict-Transport-Security Header Not Set,4,2,1,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,1.0,0.0,0.3333,1.715,1.715,0,0
307,Timestamp Disclosure - Unix,4,2,1,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,1.0,0.0,0.3333,1.715,1.715,0,0
308,X-Content-Type-Options Header Missing,4,2,1,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,1.0,0.0,0.3333,1.715,1.715,0,0
309,Base64 Disclosure,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
310,Re-Examine Cache-Control Directives,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
311,Retrieved From Cache,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
312,Storable and Cacheable Content,4,2,0,0.0,12,0,1,0,0,1,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
313,CORS Misconfiguration,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
314,Cross-Domain Misconfiguration,4,2,2,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0.6667,3.356,3.356,1,0
315,Sec-Fetch-Dest Header Is Missing,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
316,Sec-Fetch-Mode Header Is Missing,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
317,Sec-Fetch-Site Header Is Missing,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
318,Sec-Fetch-User Header Is Missing,4,2,0,0.0,12,0,1,0,0,0,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
319,Storable and Cacheable Content,4,2,0,0.0,12,0,1,0,0,1,0,0,0,0,0,0.0008,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.073,0.073,0,0
320,No-Console-Log-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
321,Missing-Helmet-Security,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
322,No-Console-Log-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
323,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
324,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
325,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
326,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
327,Password-in-Cleartext-Comparison,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
328,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
329,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
330,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
331,JWT-Hardcoded-Secret-Danger,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
332,Password-in-Cleartext-Comparison,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
333,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
334,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
335,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
336,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
337,XSS-Reflected-HTML,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
338,XSS-Stored-Db-to-HTML,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
339,File-Upload-No-Validation,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
340,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
341,SQL-Injection-Direct-Db,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
342,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
343,XSS-Reflected-HTML,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
344,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
345,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
346,SQL-Injection-All-Forms,4,2,3,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.5,0.0,1.0,4.962,4.962,2,0
347,No-Console-Error-Prod,4,2,2,0.0,7,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.6667,3.32,3.32,1,0
